category,city,email,name,phones,products,site,social
Строительная компания,Курская область,,Строймаг,+7 (960) 690-99-00,,www.stroymag46.ru,"https://viber.click/89606909900,https://vk.com/stroymag46,https://wa.me/89606909900,https://www.facebook.com/stroymag46,https://www.instagram.com/stroymag46,https://www.youtube.com/channel/UCGZV2F7kVaH4K0SkXF5AjIg"
Строительная компания,Курская область,,Sk Roskrov,8 (800) 300-43-04,,sk-roskrov.ru,
Строительная компания,Курская область,,ЦентрМеталлургМонтаж,+7 (47148) 3-15-27,,c-m-m.ru,
Строительная компания,Курская область,,Курская строительная компания Новый курс,+7 (4712) 39-60-61,,newkurs46.ru,
Строительная компания,Курская область,,РегионСтрой-Курск,+7 (4712) 34-07-70,,kursk.stroy-ka.ru,"http://vk.com/club149015270,https://ok.ru/group/55769247777005,https://www.facebook.com/regionstroykursk/,https://www.instagram.com/regionstroy_kursk/?hl=ru"
Строительная компания,Курская область,,Обособленное подразделение Дирекция АО НИКИМТ-Атомстрой на объектах Курской Аэс-2,+7 (495) 411-65-50 [object Object],,www.nikimtatomstroy.ru,"http://facebook.com/aserussia,http://instagram.com/aserussia,http://vk.com/aserussia"
Металлопрокат,Курская область,,ДМКгрупп,+7 (951) 862-08-26,,domikvrn36.ru,https://wa.me/89010923797
Металлопрокат,Курская область,,Металлобаза,+7 (952) 434-53-46,,,
Металлопрокат,Курская область,,Металлобаза Спектр,+7 (915) 128-50-62,,spektrmetall6.wixsite.com,
Металлопрокат,Курская область,,Планета-Мет,+7 (4862) 72-07-37,,planeta-met.ru,https://vk.com/public173411377
Металлопрокат,Курская область,,Курский филиал ПАО Тнмк,+7 (4712) 77-04-15,,tnmk-kursk.ru,
Металлопрокат,Курская область,,Металлцентр,+7 (4712) 73-47-47,,metallprom46.ru,
Металлопрокат,Курская область,,ЦентрМеталлСнаб - база Железнодорожная,+7 (4712) 34-04-44,,www.cms46.ru,
Металлопрокат,Курская область,,ЦентрМеталлСнаб,+7 (4712) 35-35-35,,www.cms46.ru,
Металлопрокат,Курская область,,Интермет,+7 (4712) 32-20-54,,intermet46.ru,https://vk.com/intermet46
Металлопрокат,Рязанская область,,Металлоторг,+7 (4912) 33-02-03,,www.metallotorg.ru,
Металлопрокат,Смоленская область,,Бизнес-Партнер,+7 (4812) 35-53-33,,bizness-partner.ru,https://wa.me/79529930189
Строительная компания,Смоленская область,,Твой Дом 67 Приёмка квартиры Смоленск,+7 (967) 987-88-33,,youhouse67.wixsite.com,"https://viber.click/79679878833,https://vk.com/youhouse67"
Цветной металл,Смоленская область,,МеталлЭнергоХолдинг,+7 (4812) 29-46-16,,smolensk.metatorg.ru,"https://www.instagram.com/metatorg,https://www.youtube.com/channel/UC0QUodVjWcEOC6exUDUF7Kg"
Цветной металл,Смоленская область,,ТД МеталлМаркет,+7 (4812) 40-15-61,,,
Цветной металл,Смоленская область,,Специальные материалы,+7 (499) 504-04-46,,www.special-materials.com,https://vk.com/public73428026
Цветной металл,Тамбовская область,,ТЗК МеталлТрейд,+7 (937) 448-68-58,,metalpenza.ru,"https://twitter.com/metalpenza,https://vk.com/metalpenza,https://www.facebook.com/priem.metalloloma.penza,https://www.instagram.com/tzk_lom_58"
Цветной металл,Тамбовская область,,Атлант-А,+7 (900) 596-53-60,,,
Цветной металл,Тамбовская область,,Металлобаза Снл-чермет,+7 (900) 964-55-62,,,
Цветной металл,Тамбовская область,,Завод металлургических флюсов,+7 (900) 596-96-59,,lzmf.ru,
Цветной металл,Тамбовская область,,Хетек Воронеж,+7 (903) 859-32-77,,xetek.ru,"https://vk.com/xetek,https://www.instagram.com/xetekmetallolomvoronezh/?igshid=kjcnu6rzi9o3"
Цветной металл,Тамбовская область,,Железо,,,,
Цветной металл,Тамбовская область,,Прием лома,,,,
Цветной металл,Тамбовская область,,МеталлПромАльянс,8 (800) 600-60-22,,metallolom-mpa.ru,"http://facebook.com/191622888229679,https://www.instagram.com/metallpromalliance/"
Цветной металл,Тамбовская область,,Lsk,+7 (915) 864-81-00,,,
Цветной металл,Тамбовская область,,Центральная приемка,+7 (900) 510-00-49,,,
Цветной металл,Тамбовская область,,Альянс,+7 (915) 868-70-70,"Латунь,Аллюминий,Чермет",,
Чёрный металлопрокат,Тамбовская область,,Тамбоввтормет,+7 (910) 751-62-99,,tambovvtormet.ru,
Чёрный металлопрокат,Тамбовская область,,ПП СПМ,,,,
Чёрный металлопрокат,Тамбовская область,,КомЭк,+7 (4752) 42-82-01,,komek-tambov.ru,
Чёрный металлопрокат,Тамбовская область,,Тамат,+7 (4752) 53-16-90,,tamat-tambov.ru,"https://vk.com/tamat068,https://www.instagram.com/tamat68"
Чёрный металлопрокат,Тамбовская область,,Живая Сталь,+7 (4752) 56-43-95,,zs68.ru,"http://ok.ru/figurnay,https://vk.com/club111654765"
Чёрный металлопрокат,Тамбовская область,,Металл Сервис,+7 (4752) 43-47-83,,mc24.ru,"http://instagram.com/metall_servis68,https://www.facebook.com/metallservis68,https://www.youtube.com/channel/UCV8-ybg_0TLZeE1ajhvVaIQ"
Чёрный металлопрокат,Тамбовская область,,Тамбов Цветмет,+7 (900) 510-00-49,Цветмет ( Лом цветных металлов ) и Чермет ( лом черных металлов - металлолом),тамбов-цветмет.рф,https://viber.click/89005100049
Чёрный металлопрокат,Тамбовская область,,Лом68,+7 (910) 757-87-57,,лом68.рф,
Строительные материалы,Тамбовская область,,Цемстрой-Т,+7 (47531) 3-29-60,,cemstroy-t68.ru,"https://vk.com/cemstroyt,https://www.instagram.com/cemstroy_t_/"
Строительные материалы,Тамбовская область,,Строительный магазин,,,,
Строительные материалы,Тамбовская область,,КемиСтрой,+7 (915) 871-17-31,,kemistroy.ru,https://www.instagram.com/vedita.ru/
Строительные материалы,Тамбовская область,,Строймаркет,+7 (4752) 73-93-45,,stroimarket-tambov.ru,
Строительные материалы,Тамбовская область,,Изорок,+7 (495) 775-15-10,,www.isoroc.ru,
Строительные материалы,Тамбовская область,,ДОМС,+7 (980) 782-14-03,,,http://vk.com/doms68
Цветной металл,Смоленская область,,РусМетСнаб,8 (800) 500-09-73,,,
Цветной металл,Смоленская область,,МК-Эталон,8 (800) 234-30-89,,ze-ma.ru,https://vk.com/zema_su
Цветной металл,Смоленская область,,Приём черного и цветного металла,+7 (904) 362-68-31,,,
Цветной металл,Смоленская область,,Дианит,+7 (4812) 70-75-75,,dianit2007.ru,https://vk.com/club72404588
